"Rep","TruePeak","Cases","TreeSize","TrueGamma","TruePhi","TruePsi","GammaMean","PhiMean","PsiMean","RunTime"
495,1399,1746,83,0.15845446,0.04423822,0.002093753,0.217050481074775,0.0483475046926295,0.00232816548673566,7.30872613471667
496,2904,1401,38,0.329705448,0.035581594,0.000804768,0.194905402237951,0.0247623389103713,0.000778740524344749,10.6403647423667
498,1436,1433,79,0.162172604,0.035301649,0.001944076,0.163467735324048,0.0463031184514582,0.00246090985784888,7.21009173611667
499,435,830,24,0.202114177,0.045359681,0.001306641,0.216418490886678,0.0485621556842979,0.00146350410739508,5.25068105625
501,993,401,20,0.200281416018826,0.012922881590313,0.000632798537766864,0.16785374837339,0.0188180450164527,0.00096178556050811,6.77936748403333
502,2324,425,25,0.12857871364635,0.00623235586213368,0.000370186384339962,0.139543514206204,0.0152902696169675,0.000979408845181236,6.60435932778333
504,304,498,27,0.220226885366016,0.0348638968760063,0.00189366210382043,0.239961476410416,0.0281680832487544,0.00124832475522749,6.67294886805
505,766,793,20,0.216336579336946,0.0363472548693955,0.000910282857518663,0.250695783938134,0.0344113847463293,0.000923592758002756,6.68586413611667
510,2434,2730,157,0.0985916552687468,0.044321073493979,0.00253931121065283,0.215890003110538,0.0281011647721712,0.00151384906067555,17.3534907138833
511,2459,3052,33,0.0874493479690562,0.044321073493979,0.000484874658018584,0.165000237721459,0.0349097076832433,0.000518880611031073,10.3700194972167
512,1747,1503,64,0.125831222629558,0.0287789318746657,0.00122609027915639,0.206811537020678,0.0261578240300182,0.00108776101889078,10.0768967666667
514,1483,701,36,0.162318538442257,0.0157928622185447,0.000817687059854912,0.184621723856619,0.0240215025158039,0.00114387140482835,6.86198094098333
515,976,648,39,0.18888849445818,0.0211874497644167,0.00126503016174211,0.141947509499385,0.0246792036171193,0.00129254243721745,7.14004252291667
516,770,642,31,0.171538897579202,0.021484222385188,0.00102434599968597,0.181332490518446,0.0214936438394917,0.00090540333025811,8.41091638818333
517,1072,455,24,0.189137702648894,0.0134371327451892,0.000721734129377516,0.169277870734043,0.0156436672850735,0.000857030547617116,10.20175548265
518,1780,918,44,0.135050637864985,0.0168060754220556,0.000810841931759819,0.152412990313087,0.0233897365014751,0.00110126024973604,9.68605918195
522,420,443,28,0.211283465557944,0.025023197585501,0.00155092902256428,0.239856749067913,0.0228709078715355,0.0011902285568303,9.23761060763333
525,1965,717,39,0.152598703016289,0.0150594872492543,0.00080777057785496,0.16417174716442,0.0190304682370778,0.00104659628814997,9.5283823632
526,1528,1152,87,0.149460560482888,0.0259006923046336,0.00196028257908307,0.181307942659998,0.0244839007811367,0.00151259219695408,12.6247519097333
528,966,514,12,0.179112003387848,0.0151640981975285,0.000367871441431842,0.186187938269431,0.0236538564316823,0.000572231143716088,11.2921911791667
530,2142,939,24,0.114540468064073,0.0143070017123716,0.000372055118413854,0.166777200616596,0.0171977821606875,0.000501935357285657,21.0809221583333
533,2036,1007,19,0.14040702554331,0.0191566655534006,0.000365920005736667,0.215200944702657,0.0303916618519384,0.00080391995004008,6.77131349028333
534,3319,1996,67,0.0805690791096919,0.0213155535280293,0.000719648244281767,0.155192920778701,0.0254972887327042,0.000856152395558365,9.75220757221667
535,1161,284,18,0.202767570407791,0.00859466615915736,0.000552587961152963,0.172366412971916,0.0148004801579537,0.00086827955961791,5.75290952291667
536,1172,592,39,0.164637288143485,0.0165829608967574,0.00109950185167436,0.186470152067788,0.016289093347238,0.00106272620550228,6.94366987221667
537,1069,402,22,0.202869620590527,0.0107383694614963,0.000597928019785969,0.159834038029966,0.0214079973633994,0.00114758971700028,5.840330975
541,1776,1076,51,0.159318789966866,0.0241613144067284,0.00115064708714791,0.185991574245107,0.0262383419996983,0.00126426895862408,19.4789089166667
542,5022,294,17,0.0642103221932083,0.0021576709407752,0.000124104442402799,0.14195784902812,0.00731477337474266,0.000516053714560487,6.93205604375
544,1169,237,13,0.185361883751603,0.00601439688092284,0.000320640787389799,0.167223518193309,0.0113592981144731,0.000775944800429364,5.97372482778333
546,6997,485,24,0.0287781685117643,0.00189310061921803,9.48777737051079e-05,0.104955228037994,0.0118884376972107,0.000662844732074678,6.78135133055
547,610,576,32,0.208284456652944,0.0252244953640944,0.00137850071580582,0.213165789146169,0.0232748967092286,0.00115721451516001,6.6155072375
548,1527,1808,82,0.146089209006198,0.0423750049292902,0.00191689411098679,0.163238993111141,0.0313447734499784,0.0013385229587475,9.34215022846667
549,2245,1902,59,0.101305762509582,0.0293080467402725,0.000903058669971949,0.143562119868377,0.0302914593447342,0.00098550205637892,8.67844872846667
550,2774,1119,64,0.104807853789497,0.0145391382946058,0.000832233141205985,0.141545234886576,0.0201734063468342,0.00114859016870004,8.7658228625
551,2586,1476,36,0.110668291675661,0.021514342867292,0.000519048222201709,0.172183621211837,0.0235318806277683,0.000717919188290444,8.52226146388333
552,2993,2658,137,0.0897510833026169,0.0371373481498214,0.00191571460435841,0.158822461232711,0.026777164148325,0.00136962751045139,13.44582849235
553,730,534,32,0.219294044839752,0.0220317316090433,0.00130636049705094,0.24507319156839,0.0242054348756028,0.00118838683370754,6.69213569375
554,4800,2356,201,0.0551035087569519,0.0179144874752968,0.00153115937523183,0.144202646686848,0.0151456279056211,0.00125617349758615,16.8568404083333
555,2475,737,44,0.119587876219593,0.0107879034114894,0.000643170880238538,0.138657480534589,0.0182293878365247,0.0010284490584196,7.52553148193333
556,1790,1549,48,0.121927959946361,0.0288478163554943,0.000885516306033468,0.163977379005571,0.0242133161516634,0.000746616512063166,8.45649011735
557,789,822,7,0.204098104831332,0.0303951562185538,0.000248931533522586,0.172495320784272,0.0345708527981645,0.000380484084107049,5.77432221806667
559,1146,658,31,0.180382496625852,0.018882144828207,0.000879142987958287,0.212447101832749,0.0246662495231467,0.00122373632729626,7.02733290208333
560,2256,1972,59,0.106227578944402,0.0302438163340086,0.000899525384863719,0.177173549402965,0.0256815598051949,0.000744827833777527,9.41106535068333
561,1410,820,14,0.16063450614024,0.0189954140418305,0.000329290648383252,0.166305438032184,0.0292951931066616,0.000629842461369499,6.26243538888333
562,2254,909,54,0.134180309153195,0.015499761947749,0.000925606673780364,0.17298219302483,0.019220922049318,0.00117298382834651,7.94516828403333
563,1147,837,39,0.202676122828321,0.0250816840026464,0.00115401346578929,0.205722636085707,0.0233939170346684,0.00105473982113736,7.3440457743
565,899,1000,55,0.17131062645885,0.0323845161269465,0.00179505358234797,0.224096400954861,0.0266550809468159,0.00132117830243771,7.96853268193333
566,921,230,10,0.204090308931349,0.00775916451903017,0.000320131757236692,0.184851438703411,0.0217548557668258,0.000841489942473807,5.37587860625
567,608,266,11,0.239362488307603,0.0124233705764831,0.000529784770379685,0.152065123893221,0.0255547453129034,0.00108382474832584,5.17804346458333
568,1673,1102,43,0.13067480833974,0.0224650647616397,0.000878460735889911,0.157655365599542,0.0214493784962394,0.000816044538796033,7.72254412916667
569,1453,943,67,0.131607681752456,0.0189507687534079,0.00134405328991206,0.145491422541943,0.0187340799951121,0.00132102773694085,8.02597956875
571,3636,1057,41,0.0998573455280213,0.0126190487777813,0.000490291645101348,0.146155402836254,0.0181003609260956,0.000749482229639157,8.64563369513333
572,595,521,20,0.220433750941996,0.0234898002186259,0.000893496749439991,0.14794712632399,0.0225857223766134,0.000579307763152174,6.27035342291667
573,1147,142,10,0.19659805437411,0.00432680355249549,0.000290738299154562,0.149571680070631,0.0132925413208314,0.00106370818343435,5.147094825
574,1025,873,49,0.166032011692631,0.0252157658789365,0.00142574536294496,0.184133762325176,0.0244747220537669,0.00125161068474021,7.50059780346667
575,1818,761,51,0.144932097739706,0.0149520788663045,0.00101015823570689,0.141561519365843,0.0196500865448376,0.0012711350740048,7.51283811528333
576,1594,1098,35,0.14915904405639,0.0233514425888825,0.000742544692348332,0.156945521320838,0.0204759706264237,0.000697703991507635,7.43241273263333
577,100,58,4,0.252313744619429,0.0166303728318735,0.00112065584785211,0.178328698237113,0.0187827193650962,0.000888576823071111,4.5509346618
578,1511,539,33,0.307074209568911,0.012118431813628,0.000296642175894671,0.230328647121269,0.0179480553068944,0.00102847914236113,21.45498334305
579,760,214,11,0.220386758213996,0.00803111559859808,0.000425350150042137,0.132167814126471,0.0183635231116455,0.000940253488197868,5.05645661458333
580,345,467,30,0.248275591349633,0.030442651375014,0.00197246945918569,0.199878257320648,0.0274024031539215,0.00121358201935059,6.68763165208333
581,1949,975,39,0.13023706623916,0.0171964618641668,0.000683604788634239,0.158496608998963,0.0226135453696584,0.000865183356122437,7.26089570278333
582,3536,2911,52,0.0703764234984165,0.0310799144601894,0.000556152162980013,0.138137131765603,0.0311956347011731,0.000624874080278685,15.4308830118167
583,1148,298,19,0.172105396351582,0.00768139138763659,0.000499904194585196,0.130982254397545,0.0167812701974845,0.00090891313699822,5.46764533195
584,2293,749,35,0.0902071895257752,0.00887622008340134,0.000410643545015026,0.184231081563388,0.00882513036423234,0.000428550731652515,8.49828925693333
586,574,524,17,0.21921500022304,0.0291956102916762,0.000924441506791575,0.240796192484865,0.0272267330026806,0.000955871715500934,6.12318268195
588,1973,1366,113,0.139915662600583,0.0280389688059555,0.00232047090426096,0.18057402172486,0.0217480122540673,0.00151885350856069,11.0834914763833
590,2634,992,36,0.117552027381461,0.014870018668464,0.000541889276165384,0.142881758440465,0.0214130980424037,0.000744195246921921,7.67205684861667
591,1026,1205,91,0.199142148930679,0.0415212747469379,0.00311606884428744,0.247161624403751,0.0293781282179738,0.00178773701010883,9.63171758056667
595,992,1131,75,0.184739100348574,0.0376467355743376,0.00248485785501112,0.187160144861144,0.0260659588774455,0.00143910823110326,8.4545574111
597,1204,845,63,0.17125624085513,0.0213929813999406,0.00160088807326739,0.178764176015275,0.0173089317730998,0.00126176397965834,8.01460699653333
598,6174,672,16,0.0393458953335172,0.00309213434734514,7.43984182667735e-05,0.119633115979912,0.0215552795281035,0.000647080770918189,6.44766513265
599,4028,2777,178,0.0654181325782892,0.0264886472275131,0.00169410803697539,0.196972825057523,0.0222397180038631,0.00133633645521435,15.7381661083333
600,833,818,41,0.188151155302522,0.0296813134333597,0.00147481253094376,0.233355729785673,0.0251229128958541,0.00106661834467786,7.2160397132
603,1838,588,21,0.147668463805578,0.0123999854835254,0.000452531620831939,0.149382477202324,0.017664684402519,0.000708592146139042,6.8761483882
605,273,247,7,0.277023821225378,0.0246217870857433,0.000674771799259889,0.194406122870326,0.0258403929338977,0.000875675905210274,5.03729648403333
606,564,555,57,0.22233433894677,0.0278911734289887,0.00285373887255953,0.22605649607933,0.0198794060057254,0.0015129341206203,7.47540723541667
607,508,231,5,0.221209632058064,0.00977681262862813,0.000217394569737609,0.169162293974297,0.0258473867519178,0.000867514545181509,4.96558060348333
608,1155,555,42,0.197692854018905,0.0175025325942352,0.00133562200646826,0.18356106031161,0.020203078072492,0.00121810111555073,7.11447111318333
610,1263,924,53,0.190697348889619,0.0274757541772991,0.00157736478967791,0.181100979223008,0.0230279667651983,0.00113712459087256,7.77157389166667
613,1907,904,54,0.134016001236514,0.0169801305048063,0.00101701123814432,0.13486701666771,0.01953791639766,0.00113520255934456,7.333250325
614,1377,780,11,0.162724193469663,0.0178846868916149,0.000243552183050201,0.147296075922792,0.0174592744017336,0.000294800594192252,6.46424191805
615,93,158,8,0.275845528778302,0.02773220020079,0.0013440113319768,0.20926122078623,0.0239341361935943,0.000995381105322456,5.11477547846667
617,2236,995,96,0.132322463045545,0.0172559842693313,0.001670122868017,0.142105056445618,0.0140564054981614,0.00125639727963984,9.70267672776667
618,1606,973,50,0.16575491775153,0.0221067132766749,0.00113426002972012,0.192688094282825,0.0269862374327027,0.00126875607603408,7.38257631945
619,1843,1070,33,0.149944521740311,0.0220469039359847,0.000676618187674261,0.148760937980422,0.0249813555620334,0.000853530052064537,7.12575572013333
620,4223,972,66,0.0821656163237516,0.00983540879082342,0.000670928125029972,0.139870256383719,0.0151930745424045,0.00100093056315958,9.01210870346667
622,4929,1988,67,0.0531668353633416,0.0130978221035243,0.000444365202123257,0.159119585543183,0.0200410404550929,0.000737771195226756,10.4879570298667
623,4686,3079,272,0.0498133636191669,0.0232625990374788,0.00205772827367732,0.173861860680293,0.0170482206293107,0.00144006560265322,22.7354704270833
624,575,773,29,0.194862387677726,0.0328019832522708,0.00123202403087269,0.163714725206513,0.0333205596950788,0.00124545453601274,6.24816946526667
625,964,490,9,0.180382496625852,0.0145391382946058,0.000274530114956077,0.19201580802674,0.0237429106120691,0.000529024079069432,5.4459207007
626,2210,1475,67,0.133617460432179,0.0265382648688612,0.00120803206882357,0.168019221782193,0.0234865322218842,0.000979427126114497,9.29523754651667
627,566,595,61,0.203012849193954,0.0300464272474192,0.00307973147170898,0.253415977399082,0.020903461962165,0.00159443664553884,7.92374392985
629,401,199,16,0.219271758496176,0.0149447042869689,0.00122163988443812,0.204522698721145,0.0183497841477255,0.001012232325897,5.51831081945
630,3363,1535,132,0.095639918418271,0.0176975873398381,0.001518760541333,0.159695620293909,0.0178771672225081,0.00136837864297812,13.51860760625
631,1263,684,13,0.180382496625852,0.0179144874752968,0.000338263947031655,0.153129521936003,0.0233809761110816,0.000669251090428284,6.70885981458333
632,3687,1510,65,0.0900090776553079,0.0171013004271689,0.000732602051002348,0.178070673664366,0.0186793479717721,0.000795551697567767,25.5900974527833
633,1219,700,18,0.156138649555252,0.0171844470815489,0.000452596908922447,0.170908350072849,0.0173238927403917,0.000462434434867144,22.5621715264
634,3981,2044,106,0.0726648675552892,0.0196035842591329,0.00101665388634627,0.12933152924859,0.0220307368786643,0.0011292125734895,40.5514531125
635,1704,1212,73,0.159575471757105,0.0267827239021971,0.00161172081512617,0.217655140936503,0.0254832435598126,0.001274706444996,32.1042232979167
636,1511,539,33,0.152985928349167,0.0125274633814829,0.00076272809242697,0.230328647121269,0.0179480553068944,0.00102847914236113,21.45498334305
637,1741,767,42,0.160905863428929,0.0163778537894719,0.000897796357630926,0.17882147612264,0.0157450839062993,0.000792392762788764,28.7192190784667
639,5482,3078,123,0.0425926199701351,0.0185977839912162,0.00074426950687422,0.144921631621649,0.0182929650050161,0.00074534586809429,18.1933077381833
640,952,230,10,0.192488343361034,0.00675564663263721,0.000296593629818949,0.16320965751195,0.00934094504664718,0.000448097533710964,5.7331716236
642,3396,4272,134,0.0500115151873246,0.0426070353431519,0.0013313579843928,0.204261255505842,0.0262493534987451,0.000836033901741423,16.1805316722167
643,3787,1986,104,0.0805772009800281,0.0196275533808656,0.00102961281935506,0.15875375435106,0.0165566661475991,0.000847237877561826,13.9422329215333
644,669,669,18,0.171044246585048,0.0253176574043198,0.000672211256290887,0.24252329377158,0.0207719812734756,0.000673666885986617,6.63721383403333
645,2484,2125,130,0.100997268443296,0.0311894150092643,0.00190660569352637,0.160715083061687,0.0218802845931781,0.00120298503108514,12.4585139180667
646,2433,1429,47,0.131003096507092,0.0253743121334205,0.000835469739562303,0.162435579137989,0.0199598580191408,0.00068397033516819,9.2858391375
647,3444,272,9,0.1117813213869,0.0031764811034343,9.96777676712891e-05,0.188241442714851,0.0254897567850462,0.000917590109576187,4.9652157889
648,2652,1918,99,0.10704864341617,0.029663232542427,0.00153777905320305,0.197608855925295,0.0219923260540405,0.00111779800971376,12.2983297680667
649,2326,813,46,0.118852955891137,0.0133566337511965,0.000760428315292116,0.138961479585096,0.0197655278547104,0.00115513657642761,7.33506987153333
650,1072,910,97,0.167585675137519,0.0253445121543199,0.00270044120846678,0.212759888397941,0.0242828431269488,0.00196818889668913,9.59375991458333
651,3033,1249,103,0.0979515296970615,0.0148484410724176,0.0012256108109888,0.170619316881541,0.0161310757960632,0.00122843505806505,15.0445442715333
652,1630,1159,68,0.185861366893689,0.0309726708285404,0.00181480736612777,0.206476186838403,0.0190588875364022,0.00090399353352833,10.39813450555
654,777,576,23,0.183064843753355,0.0198590640287136,0.000799786702256607,0.183705124042703,0.0195117357395892,0.000692734285606327,6.2568713493
655,1348,781,46,0.176698154134814,0.0192234302945189,0.00111986673365541,0.16405355638252,0.021004889109841,0.00114486610513872,7.272275775
657,1113,496,26,0.184891010635687,0.0125569639430318,0.000649214662803997,0.141720706017709,0.0169206490040557,0.000863330284248897,5.93389034721667
658,1840,632,19,0.159491238911339,0.0125415831015359,0.000383730994208991,0.173341948353147,0.0189196060532666,0.000788660344279976,6.21767513681667
659,4621,2174,152,0.0556092188407794,0.0158709966515041,0.00110857241373071,0.141883300915458,0.0166946199785414,0.001158140976729,13.4652178361167
661,2885,1150,26,0.109382721563353,0.0158744987271357,0.000358378421094428,0.129719355632,0.0223775822801743,0.000673704009153375,7.35604286943333
662,4294,1410,75,0.0722026479821053,0.0122776019920194,0.000653140837635773,0.121530770233701,0.0177829691145894,0.0010380230065645,9.8675838118
663,5430,853,46,0.0577145620989841,0.00561446389848858,0.000304555520942347,0.130239765105047,0.00923265414005609,0.000572463936774981,9.91566070555
664,1609,837,40,0.128832464101452,0.0145973170042878,0.000692851495784455,0.157240779833663,0.0170332011169834,0.000828800570349558,7.37851307013333
665,123,184,2,0.266540540753729,0.0294067034373582,0.000384654329568994,0.203765386179664,0.02631121291796,0.000796267422736473,4.94386942013333
667,1228,1124,67,0.148893463479064,0.0279430864812201,0.00165597549968357,0.209418896131141,0.0273543713056761,0.00143872896370225,8.11857064791667
668,1754,1089,39,0.189405636479689,0.0301596353026031,0.00107213753639721,0.196667642729136,0.0276043763315125,0.00101137702339561,7.79542267638333
669,2889,1139,22,0.131607681752456,0.0179144874752968,0.000338263947031655,0.188591959199287,0.0202959252064843,0.000463440522919446,8.42297508195
670,1218,711,6,0.178142802940914,0.0215160626692402,0.000191867007902615,0.142792365797059,0.0261571168776228,0.000341851930969596,5.82659514721667
671,2535,1009,59,0.118223456052382,0.0156726632538281,0.000911187425140721,0.184998912519481,0.0131922532648896,0.000751520340485,9.14054475346667
673,4783,2598,181,0.0507666481362436,0.0182862017503069,0.00127639121837113,0.140729241212288,0.016177580159562,0.00111239996578673,17.3457785729167
675,1254,855,60,0.154710955093433,0.020976583956647,0.00147218014055943,0.177256084561792,0.0180055904869583,0.00114907863096103,7.88900410208333
676,5021,2647,120,0.0483788931616231,0.0178702514113263,0.000809188939875818,0.189855250755065,0.0150160350636357,0.000709725765410817,15.6844555638833
677,1142,637,29,0.181065905773266,0.0178611807588499,0.000825194487479364,0.155775709051184,0.0221559091062275,0.000956652677988275,6.79458689306667
678,4103,2419,30,0.0678090312612097,0.0225026762858305,0.000277470152884083,0.149279922211723,0.0211941099741136,0.000252613764535112,10.2768971701333
679,2177,1629,118,0.100447203540789,0.0235032318169481,0.00169652053950027,0.196618950517222,0.0193011733785113,0.00129003144793504,11.5026158770833
680,5364,4126,157,0.0301607011132475,0.0236557382898215,0.000898880366893534,0.240193421901075,0.0157782008694942,0.000610190378473496,21.9632489777667
681,1048,658,37,0.1929096778498,0.0190270983876942,0.00107978210779353,0.175856790954508,0.0268396294731663,0.00135351079596842,6.85565871665
683,2014,805,57,0.153119254566237,0.0160055939416629,0.00112384071908914,0.160218483696332,0.0128400800221754,0.00102053653028857,20.9897558166667
684,943,66,2,0.262638145907493,0.00317019640559739,9.15319607252544e-05,0.198044073594109,0.0212946908873301,0.000857899073861397,11.6224382416667
686,903,882,41,0.187643764193363,0.0293785713411518,0.00137136718604453,0.210862577443342,0.0327102705293251,0.00138394468681523,7.10167383681667
688,3101,250,19,0.116538580020032,0.00320610676894155,0.000242986539995605,0.179138444874006,0.0113220817378543,0.000940122624635125,5.50434157431667
689,1181,521,22,0.18115694084228,0.0140474252063513,0.000582670443706047,0.129369206350937,0.0217442889243736,0.00103492980930025,6.12667304931667
690,2794,1629,19,0.113557819931822,0.0244863139528407,0.000289173834152671,0.166429182771716,0.0242751297956851,0.000315969630153131,7.99811954098333
691,1703,1051,65,0.161466756210054,0.0235895935012625,0.00146858377838363,0.217816294403811,0.0222444456855739,0.00123987123663821,8.78454395208333
693,2394,1382,62,0.118641648189439,0.0208504846089203,0.00094145960803773,0.143948071072104,0.0226303431242072,0.000963618823421613,8.81802979166667
695,133,214,10,0.233678498842997,0.039991578980853,0.00188709119140447,0.212000087330784,0.0269303278909051,0.00113241461989588,5.09697291806667
696,1410,998,60,0.1605255610047,0.0236906133332726,0.00143094213415297,0.171061873844274,0.0248844167514479,0.00132487212071668,7.89639127361667
697,1798,1229,71,0.131127895261168,0.0228727210418398,0.00131662253913338,0.188278322192914,0.01967356443244,0.00108677006719825,8.98982588125
699,804,1018,60,0.14726923392517,0.0311124787956683,0.00182929547841067,0.230224604163741,0.0271423399397973,0.00138374241747385,8.10941644166667
700,882,1029,42,0.196821532668466,0.0360533386233348,0.00148311591744674,0.238602966706835,0.0312490159106944,0.00107095169553048,7.4834799625
